College,Topic,Count,URL,TopicForAuthors,first_Author,URL_forAuthor1,second_Author,URL_forAuthor2,third_Author,URL_forAuthor3
Belk College of Business,fairness perceptions and fairness consequences,1,https:\/\/pages.charlotte.edu\/connections\/links\/fairness-perceptions-and-fairness-consequences\/,fairness perceptions and fairness consequences,,,,,,
Belk College of Business,applied psychometrics,1,https:\/\/pages.charlotte.edu\/connections\/links\/applied-psychometrics\/,applied psychometrics,David Woehr,https://pages.charlotte.edu/connections/people/dwoehr/,,,,
Belk College of Business,managerial assessment,1,https:\/\/pages.charlotte.edu\/connections\/links\/managerial-assessment\/,managerial assessment,David Woehr,https://pages.charlotte.edu/connections/people/dwoehr/,,,,
Belk College of Business,performance measurement,1,https:\/\/pages.charlotte.edu\/connections\/links\/performance-measurement\/,performance measurement,David Woehr,https://pages.charlotte.edu/connections/people/dwoehr/,,,,
Belk College of Business,national saving,1,https:\/\/pages.charlotte.edu\/connections\/links\/national-saving\/,national saving,,,,,,
Belk College of Business,Tax economics,1,https:\/\/pages.charlotte.edu\/connections\/links\/tax-economics\/,Tax economics,,,,,,
Belk College of Business,computational finance,1,https:\/\/pages.charlotte.edu\/connections\/links\/computational-finance\/,computational finance,Hwan-Chyang Lin,https://pages.charlotte.edu/connections/people/hwlin/,,,,
Belk College of Business,economic growth,1,https:\/\/pages.charlotte.edu\/connections\/links\/economic-growth\/,economic growth,Hwan-Chyang Lin,https://pages.charlotte.edu/connections/people/hwlin/,,,,
Belk College of Business,international trade,1,https:\/\/pages.charlotte.edu\/connections\/links\/international-trade\/,international trade,Hwan-Chyang Lin,https://pages.charlotte.edu/connections/people/hwlin/,,,,
Belk College of Business,Federal Open Market Committee,1,https:\/\/pages.charlotte.edu\/connections\/links\/federal-open-market-committee\/,Federal Open Market Committee,Rob McGregor,https://pages.charlotte.edu/connections/people/rrmcgreg/,,,,
Belk College of Business,computational economics,1,https:\/\/pages.charlotte.edu\/connections\/links\/computational-economics\/,computational economics,Hwan-Chyang Lin,https://pages.charlotte.edu/connections/people/hwlin/,,,,
Belk College of Business,quality improvement,1,https:\/\/pages.charlotte.edu\/connections\/links\/quality-improvement\/,quality improvement,Anthony Stylianou,https://pages.charlotte.edu/connections/people/astylian/,,,,
Belk College of Business,electronic commerce,1,https:\/\/pages.charlotte.edu\/connections\/links\/electronic-commerce\/,electronic commerce,Bei-Tseng Chu,https://pages.charlotte.edu/connections/people/billchu/,,,,
Belk College of Business,culture,1,https:\/\/pages.charlotte.edu\/connections\/links\/culture\/,culture,Elizabeth Yoder,https://pages.charlotte.edu/connections/people/eyoder1/,Erin Eldridge,https://pages.charlotte.edu/connections/people/eeldrid3/,Rachel Engstrom,https://pages.charlotte.edu/connections/people/rengstr1/
Belk College of Business,information systems economics,1,https:\/\/pages.charlotte.edu\/connections\/links\/information-systems-economics\/,information systems economics,Kexin Zhao,https://pages.charlotte.edu/connections/people/kzhao2/,,,,
Belk College of Business,game theory in information management,1,https:\/\/pages.charlotte.edu\/connections\/links\/game-theory-in-information-management\/,game theory in information management,Kexin Zhao,https://pages.charlotte.edu/connections/people/kzhao2/,,,,
Belk College of Business,spatial competition,1,https:\/\/pages.charlotte.edu\/connections\/links\/spatial-competition\/,spatial competition,,,,,,
Belk College of Business,accounting information systems,1,https:\/\/pages.charlotte.edu\/connections\/links\/accounting-information-systems\/,accounting information systems,,,,,,
Belk College of Business,control,1,https:\/\/pages.charlotte.edu\/connections\/links\/control\/,control,Lori Gossett,https://pages.charlotte.edu/connections/people/lori-gossett/,Howard Godfrey,https://pages.charlotte.edu/connections/people/hgodfrey/,,
Belk College of Business,planning,1,https:\/\/pages.charlotte.edu\/connections\/links\/planning\/,planning,Howard Godfrey,https://pages.charlotte.edu/connections/people/hgodfrey/,,,,
Belk College of Business,Microeconomics,1,https:\/\/pages.charlotte.edu\/connections\/links\/microeconomics\/,Microeconomics,,,,,,
Belk College of Business,Industrial organization,1,https:\/\/pages.charlotte.edu\/connections\/links\/industrial-organization\/,Industrial organization,,,,,,
Belk College of Business,systematic innovation,1,https:\/\/pages.charlotte.edu\/connections\/links\/systematic-innovation\/,systematic innovation,,,,,,
Belk College of Business,technology lock-in,1,https:\/\/pages.charlotte.edu\/connections\/links\/technology-lock-in\/,technology lock-in,,,,,,
Belk College of Business,Economics of regulation,1,https:\/\/pages.charlotte.edu\/connections\/links\/economics-of-regulation\/,Economics of regulation,,,,,,
Belk College of Business,Consumer Behavior,1,https:\/\/pages.charlotte.edu\/connections\/links\/consumer-behavior\/,Consumer Behavior,,,,,,
Belk College of Business,Marketing Strategy,1,https:\/\/pages.charlotte.edu\/connections\/links\/marketing-strategy\/,Marketing Strategy,,,,,,
Belk College of Business,e-business standards,1,https:\/\/pages.charlotte.edu\/connections\/links\/e-business-standards\/,e-business standards,Kexin Zhao,https://pages.charlotte.edu/connections/people/kzhao2/,,,,
Belk College of Business,e-business standards adoption,1,https:\/\/pages.charlotte.edu\/connections\/links\/e-business-standards-adoption\/,e-business standards adoption,Kexin Zhao,https://pages.charlotte.edu/connections/people/kzhao2/,,,,
Belk College of Business,e-business standards development,1,https:\/\/pages.charlotte.edu\/connections\/links\/e-business-standards-development\/,e-business standards development,Kexin Zhao,https://pages.charlotte.edu/connections/people/kzhao2/,,,,
Belk College of Business,Social policy,1,https:\/\/pages.charlotte.edu\/connections\/links\/social-policy\/,Social policy,Stephanie Potochnick,https://pages.charlotte.edu/connections/people/spotochn/,Jaclyn Piatak,https://pages.charlotte.edu/connections/people/jaclyn-piatak/,Arthur Zillante,https://pages.charlotte.edu/connections/people/azillant/
Belk College of Business,social issues,1,https:\/\/pages.charlotte.edu\/connections\/links\/social-issues\/,social issues,Marek Ranis,https://pages.charlotte.edu/connections/people/mpranis/,Arthur Zillante,https://pages.charlotte.edu/connections/people/azillant/,,
Belk College of Business,stereotyping,1,https:\/\/pages.charlotte.edu\/connections\/links\/stereotyping\/,stereotyping,,,,,,
Belk College of Business,income inequality,1,https:\/\/pages.charlotte.edu\/connections\/links\/income-inequality\/,income inequality,Anne-Kathrin Kronberg,https://pages.charlotte.edu/connections/people/akronber/,Jill Yavorsky,https://pages.charlotte.edu/connections/people/jyavorsk/,Stephanie Moller,https://pages.charlotte.edu/connections/people/stephanie-moller/
Belk College of Business,poverty,1,https:\/\/pages.charlotte.edu\/connections\/links\/poverty\/,poverty,Andrew Case,https://pages.charlotte.edu/connections/people/andrew-case/,Arthur Zillante,https://pages.charlotte.edu/connections/people/azillant/,,
Belk College of Business,Federal Reserve,1,https:\/\/pages.charlotte.edu\/connections\/links\/federal-reserve\/,Federal Reserve,Rob McGregor,https://pages.charlotte.edu/connections/people/rrmcgreg/,,,,
College of Arts + Architecture,art,7,https:\/\/pages.charlotte.edu\/connections\/links\/art\/,Topic,first_Author,URL_forAuthor1,second_Author,URL_forAuthor2,third_Author,URL_forAuthor3
College of Arts + Architecture,theatre,6,https:\/\/pages.charlotte.edu\/connections\/links\/theatre\/,art,Lydia Thompson,https://pages.charlotte.edu/connections/people/lthom115/,"Jessica ""J.B."" Burke",https://pages.charlotte.edu/connections/people/jburke43/,Anna Kenar,https://pages.charlotte.edu/connections/people/akenar/
College of Arts + Architecture,music,6,https:\/\/pages.charlotte.edu\/connections\/links\/music\/,theatre,Elizabeth Yoder,https://pages.charlotte.edu/connections/people/eyoder1/,Chris Berry,https://pages.charlotte.edu/connections/people/cberry18/,Laura Waringer,https://pages.charlotte.edu/connections/people/lwaringe/
College of Arts + Architecture,Architecture,5,https:\/\/pages.charlotte.edu\/connections\/links\/architecture\/,music,Elizabeth Yoder,https://pages.charlotte.edu/connections/people/eyoder1/,Joe Skillen,https://pages.charlotte.edu/connections/people/jskillen/,Jonah Elrod,https://pages.charlotte.edu/connections/people/jelrod6-2/
College of Arts + Architecture,performing arts,5,https:\/\/pages.charlotte.edu\/connections\/links\/performing-arts\/,Architecture,David Costanza,https://pages.charlotte.edu/connections/people/dcostan2/,Blaine Brownell,https://pages.charlotte.edu/connections/people/bbrowne3/,Catty Dan Zhang,https://pages.charlotte.edu/connections/people/dzhang14/
College of Arts + Architecture,arts and community,4,https:\/\/pages.charlotte.edu\/connections\/links\/arts-and-community\/,performing arts,Elizabeth Yoder,https://pages.charlotte.edu/connections/people/eyoder1/,Joe Skillen,https://pages.charlotte.edu/connections/people/jskillen/,Jonah Elrod,https://pages.charlotte.edu/connections/people/jelrod6-2/
College of Arts + Architecture,dance,4,https:\/\/pages.charlotte.edu\/connections\/links\/dance\/,arts and community,Joe Skillen,https://pages.charlotte.edu/connections/people/jskillen/,Chris Berry,https://pages.charlotte.edu/connections/people/cberry18/,Lydia Thompson,https://pages.charlotte.edu/connections/people/lthom115/
College of Arts + Architecture,production,4,https:\/\/pages.charlotte.edu\/connections\/links\/production\/,dance,Elizabeth Yoder,https://pages.charlotte.edu/connections/people/eyoder1/,Audrey Baran,https://pages.charlotte.edu/connections/people/alipapo/,Kaustavi Sarkar,https://pages.charlotte.edu/connections/people/ksarkar/
College of Arts + Architecture,voice,4,https:\/\/pages.charlotte.edu\/connections\/links\/voice\/,production,Elizabeth Yoder,https://pages.charlotte.edu/connections/people/eyoder1/,Rachel Engstrom,https://pages.charlotte.edu/connections/people/rengstr1/,Allison Amidei,https://pages.charlotte.edu/connections/people/aamidei/
College of Arts + Architecture,dance history,3,https:\/\/pages.charlotte.edu\/connections\/links\/dance-history\/,voice,Chris Berry,https://pages.charlotte.edu/connections/people/cberry18/,Sequina DuBose,https://pages.charlotte.edu/connections/people/sdubose5/,Audrey Babcock,https://pages.charlotte.edu/connections/people/ababcoc3/
College of Arts + Architecture,culture,3,https:\/\/pages.charlotte.edu\/connections\/links\/culture\/,dance history,Lynne Conner,https://pages.charlotte.edu/connections/people/lconner2/,Ann Dils,https://pages.charlotte.edu/connections/people/adils/,Kim Jones,https://pages.charlotte.edu/connections/people/kjones39/
College of Arts + Architecture,contemporary opera,3,https:\/\/pages.charlotte.edu\/connections\/links\/contemporary-opera\/,culture,Elizabeth Yoder,https://pages.charlotte.edu/connections/people/eyoder1/,Erin Eldridge,https://pages.charlotte.edu/connections/people/eeldrid3/,Rachel Engstrom,https://pages.charlotte.edu/connections/people/rengstr1/
College of Arts + Architecture,gender,3,https:\/\/pages.charlotte.edu\/connections\/links\/gender\/,contemporary opera,Sequina DuBose,https://pages.charlotte.edu/connections/people/sdubose5/,Audrey Babcock,https://pages.charlotte.edu/connections/people/ababcoc3/,Brian Arreola,https://pages.charlotte.edu/connections/people/barreola/
College of Arts + Architecture,musical theatre,3,https:\/\/pages.charlotte.edu\/connections\/links\/musical-theatre\/,gender,"Jessica ""J.B."" Burke",https://pages.charlotte.edu/connections/people/jburke43/,Meagan Zarwell,https://pages.charlotte.edu/connections/people/mzarwell/,Jennifer Langhinrichsen-Rohling,https://pages.charlotte.edu/connections/people/jlanghin/
College of Arts + Architecture,opera,3,https:\/\/pages.charlotte.edu\/connections\/links\/opera\/,musical theatre,Laura Waringer,https://pages.charlotte.edu/connections/people/lwaringe/,Sequina DuBose,https://pages.charlotte.edu/connections/people/sdubose5/,Audrey Babcock,https://pages.charlotte.edu/connections/people/ababcoc3/
College of Arts + Architecture,environment,3,https:\/\/pages.charlotte.edu\/connections\/links\/environment\/,opera,Sequina DuBose,https://pages.charlotte.edu/connections/people/sdubose5/,Audrey Babcock,https://pages.charlotte.edu/connections/people/ababcoc3/,Brian Arreola,https://pages.charlotte.edu/connections/people/barreola/
